cidr,country,region,city,asn,is_vpn_proxy,provider
"87.21.209.230/32","IT","","Rome","","true","proxifly-free-proxy-list"
"193.43.140.240/32","SY","","Unknown","","true","proxifly-free-proxy-list"
"45.74.31.25/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"94.73.239.124/32","RU","","Krasnoyarsk","","true","proxifly-free-proxy-list"
"111.119.162.248/32","PK","","Unknown","","true","proxifly-free-proxy-list"
"93.100.249.194/32","RU","","St Petersburg","","true","proxifly-free-proxy-list"
"113.192.30.240/32","ZZ","","Unknown","","true","proxifly-free-proxy-list"
"45.74.31.50/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"103.118.85.144/32","BD","","Birampur","","true","proxifly-free-proxy-list"
"43.134.16.72/32","SG","","Singapore","","true","proxifly-free-proxy-list"
"45.74.31.30/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"191.223.220.23/32","BR","","Brasília","","true","proxifly-free-proxy-list"
"174.138.165.213/32","US","","Phoenix","","true","proxifly-free-proxy-list"
"115.214.204.130/32","CN","","Unknown","","true","proxifly-free-proxy-list"
"45.74.31.40/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"154.68.64.2/32","RW","","Unknown","","true","proxifly-free-proxy-list"
"45.74.31.42/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.30/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.23/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"8.213.151.128/32","SG","","Unknown","","true","proxifly-free-proxy-list"
"181.79.80.74/32","AR","","Buenos Aires","","true","proxifly-free-proxy-list"
"174.138.165.213/32","US","","Phoenix","","true","proxifly-free-proxy-list"
"202.1.24.206/32","ZZ","","Unknown","","true","proxifly-free-proxy-list"
"111.119.162.248/32","PK","","Unknown","","true","proxifly-free-proxy-list"
"45.74.31.42/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.25/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"88.80.186.173/32","GB","","London","","true","proxifly-free-proxy-list"
"192.73.243.98/32","US","","Miami","","true","proxifly-free-proxy-list"
"45.74.31.22/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.30/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"177.26.112.65/32","BR","","São Paulo","","true","proxifly-free-proxy-list"
"45.74.31.40/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"138.199.25.13/32","SG","","Singapore","","true","proxifly-free-proxy-list"
"217.182.195.221/32","FR","","Unknown","","true","proxifly-free-proxy-list"
"45.74.31.30/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"61.127.163.184/32","JP","","Naha","","true","proxifly-free-proxy-list"
"45.74.31.42/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.22/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"111.119.162.248/32","PK","","Unknown","","true","proxifly-free-proxy-list"
"103.86.116.193/32","ID","","Sumenep","","true","proxifly-free-proxy-list"
"45.74.31.25/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.25/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"202.47.188.189/32","ZZ","","Unknown","","true","proxifly-free-proxy-list"
"43.134.16.72/32","SG","","Singapore","","true","proxifly-free-proxy-list"
"160.19.16.29/32","ZZ","","Unknown","","true","proxifly-free-proxy-list"
"45.74.31.50/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.25/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"144.31.185.67/32","US","","Unknown","","true","proxifly-free-proxy-list"
"78.142.61.76/32","BG","","Dobrich","","true","proxifly-free-proxy-list"
"45.74.31.41/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"114.236.137.41/32","CN","","Unknown","","true","proxifly-free-proxy-list"
"111.119.162.248/32","PK","","Unknown","","true","proxifly-free-proxy-list"
"45.74.31.30/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.25/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.22/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.23/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"157.66.50.125/32","ZZ","","Unknown","","true","proxifly-free-proxy-list"
"109.199.96.116/32","US","","Unknown","","true","proxifly-free-proxy-list"
"45.74.31.25/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.22/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"77.240.97.77/32","CZ","","Dobris","","true","proxifly-free-proxy-list"
"45.74.31.25/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.41/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.50/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.30/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.41/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"157.20.35.38/32","ZZ","","Unknown","","true","proxifly-free-proxy-list"
"45.74.31.23/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.41/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.42/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.47/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.30/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"74.176.16.105/32","US","","Unknown","","true","proxifly-free-proxy-list"
"45.74.31.22/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.40/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"174.138.165.213/32","US","","Phoenix","","true","proxifly-free-proxy-list"
"85.192.28.252/32","RU","","Unknown","","true","proxifly-free-proxy-list"
"45.74.31.25/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"154.18.255.27/32","US","","Unknown","","true","proxifly-free-proxy-list"
"45.74.31.30/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"160.19.145.103/32","ZZ","","Unknown","","true","proxifly-free-proxy-list"
"45.74.31.25/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.50/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"43.110.40.117/32","SG","","Unknown","","true","proxifly-free-proxy-list"
"43.156.199.63/32","SG","","Singapore","","true","proxifly-free-proxy-list"
"8.220.141.8/32","PH","","Manila","","true","proxifly-free-proxy-list"
"45.74.31.42/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.42/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"174.138.165.211/32","US","","Phoenix","","true","proxifly-free-proxy-list"
"45.74.31.30/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.30/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.42/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.25/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"139.198.113.42/32","CN","","Unknown","","true","proxifly-free-proxy-list"
"45.74.31.23/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"115.127.69.169/32","BD","","Dhaka","","true","proxifly-free-proxy-list"
"45.74.31.23/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"68.71.252.38/32","CA","","Toronto","","true","proxifly-free-proxy-list"
"45.74.31.40/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"43.230.193.154/32","KH","","Unknown","","true","proxifly-free-proxy-list"
"195.62.50.39/32","TR","","Unknown","","true","proxifly-free-proxy-list"
"43.134.16.198/32","SG","","Singapore","","true","proxifly-free-proxy-list"
"45.74.31.22/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.42/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.23/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.41/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.30/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"110.139.17.247/32","ID","","South Tangerang","","true","proxifly-free-proxy-list"
"45.74.31.23/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.50/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.23/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.41/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"46.151.118.108/32","PL","","Lipsko","","true","proxifly-free-proxy-list"
"45.74.31.30/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.42/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"142.54.232.6/32","US","","Unknown","","true","proxifly-free-proxy-list"
"88.218.206.170/32","PL","","Warsaw","","true","proxifly-free-proxy-list"
"101.96.117.164/32","VN","","Hanoi","","true","proxifly-free-proxy-list"
"103.153.62.155/32","ID","","Banyuwangi","","true","proxifly-free-proxy-list"
"43.252.236.158/32","ID","","Babakan Sari","","true","proxifly-free-proxy-list"
"39.109.113.97/32","HK","","Unknown","","true","proxifly-free-proxy-list"
"45.74.31.22/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.30/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"160.25.83.52/32","ZZ","","Unknown","","true","proxifly-free-proxy-list"
"45.74.31.23/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"103.150.64.69/32","BD","","Safipur","","true","proxifly-free-proxy-list"
"45.74.31.41/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"171.221.176.137/32","CN","","Chengdu","","true","proxifly-free-proxy-list"
"57.128.44.204/32","FR","","Unknown","","true","proxifly-free-proxy-list"
"45.74.31.30/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.23/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.23/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"49.151.187.171/32","PH","","San Fernando","","true","proxifly-free-proxy-list"
"49.145.55.76/32","PH","","Mandaue City","","true","proxifly-free-proxy-list"
"185.228.89.74/32","UZ","","Tashkent","","true","proxifly-free-proxy-list"
"47.88.94.79/32","US","","Unknown","","true","proxifly-free-proxy-list"
"45.74.31.50/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.30/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"110.44.115.83/32","NP","","Kathmandu","","true","proxifly-free-proxy-list"
"103.188.168.173/32","ID","","Unknown","","true","proxifly-free-proxy-list"
"45.74.31.22/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.25/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.65.225.17/32","AR","","Ciudadela","","true","proxifly-free-proxy-list"
"200.116.198.222/32","CO","","Manizales","","true","proxifly-free-proxy-list"
"174.138.165.206/32","US","","Phoenix","","true","proxifly-free-proxy-list"
"159.192.121.240/32","TH","","Bangkok","","true","proxifly-free-proxy-list"
"47.76.144.139/32","HK","","Hong Kong","","true","proxifly-free-proxy-list"
"103.227.187.217/32","ID","","Unknown","","true","proxifly-free-proxy-list"
"45.74.31.25/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"38.172.131.202/32","PE","","Lurin","","true","proxifly-free-proxy-list"
"45.74.31.30/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.22/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"109.188.92.100/32","RU","","Moscow","","true","proxifly-free-proxy-list"
"45.74.31.23/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"31.220.78.244/32","DE","","Düsseldorf","","true","proxifly-free-proxy-list"
"151.185.58.17/32","US","","West Palm Beach","","true","proxifly-free-proxy-list"
"47.76.144.139/32","HK","","Hong Kong","","true","proxifly-free-proxy-list"
"91.186.214.229/32","FI","","Helsinki","","true","proxifly-free-proxy-list"
"37.49.224.243/32","NL","","Amsterdam","","true","proxifly-free-proxy-list"
"47.254.36.25/32","US","","Unknown","","true","proxifly-free-proxy-list"
"170.81.211.79/32","BR","","Carapicuiba","","true","proxifly-free-proxy-list"
"190.111.243.150/32","AR","","Rafael Calzada","","true","proxifly-free-proxy-list"
"45.74.31.47/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.30/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"203.150.166.170/32","TH","","Bangkok","","true","proxifly-free-proxy-list"
"201.4.65.112/32","BR","","Sete Lagoas","","true","proxifly-free-proxy-list"
"45.74.31.22/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"49.151.200.251/32","PH","","Tarlac City","","true","proxifly-free-proxy-list"
"45.74.31.41/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.23/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.40/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.23/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"5.189.138.17/32","DE","","Nuremberg","","true","proxifly-free-proxy-list"
"174.138.165.211/32","US","","Phoenix","","true","proxifly-free-proxy-list"
"23.228.86.236/32","US","","Unknown","","true","proxifly-free-proxy-list"
"190.54.100.74/32","CL","","Santiago","","true","proxifly-free-proxy-list"
"45.74.31.41/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"159.194.228.40/32","SE","","Unknown","","true","proxifly-free-proxy-list"
"171.244.199.151/32","VN","","Unknown","","true","proxifly-free-proxy-list"
"174.138.165.211/32","US","","Phoenix","","true","proxifly-free-proxy-list"
"45.74.31.30/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.30/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"210.87.92.54/32","ZZ","","Unknown","","true","proxifly-free-proxy-list"
"175.145.9.218/32","MY","","Kuala Lumpur","","true","proxifly-free-proxy-list"
"103.141.150.147/32","ID","","Unknown","","true","proxifly-free-proxy-list"
"195.62.50.22/32","TR","","Unknown","","true","proxifly-free-proxy-list"
"45.74.31.30/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"109.73.181.233/32","IT","","Santa Croce di Magliano","","true","proxifly-free-proxy-list"
"45.74.31.42/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"184.181.178.33/32","US","","Unknown","","true","proxifly-free-proxy-list"
"45.74.31.40/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.50/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"124.217.108.12/32","PH","","Unknown","","true","proxifly-free-proxy-list"
"103.178.194.133/32","ID","","Tangerang","","true","proxifly-free-proxy-list"
"174.138.165.204/32","US","","Phoenix","","true","proxifly-free-proxy-list"
"45.74.31.23/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.23/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.23/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"181.209.118.252/32","AR","","General Rojo","","true","proxifly-free-proxy-list"
"184.178.172.17/32","US","","Roanoke","","true","proxifly-free-proxy-list"
"140.82.16.82/32","US","","Los Angeles","","true","proxifly-free-proxy-list"
"45.74.31.40/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"57.128.249.250/32","FR","","Unknown","","true","proxifly-free-proxy-list"
"103.206.68.241/32","MN","","Unknown","","true","proxifly-free-proxy-list"
"156.230.187.234/32","HK","","Unknown","","true","proxifly-free-proxy-list"
"176.99.134.183/32","RU","","Moscow","","true","proxifly-free-proxy-list"
"45.74.31.22/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.23/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.30/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"178.92.72.73/32","UA","","Zhytomyr","","true","proxifly-free-proxy-list"
"199.58.184.97/32","US","","Unknown","","true","proxifly-free-proxy-list"
"45.74.31.42/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.30/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.30/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"36.155.23.163/32","CN","","Tianjin","","true","proxifly-free-proxy-list"
"110.76.145.118/32","ID","","Sukoharjo","","true","proxifly-free-proxy-list"
"174.138.165.213/32","US","","Phoenix","","true","proxifly-free-proxy-list"
"47.254.36.25/32","US","","Unknown","","true","proxifly-free-proxy-list"
"45.74.31.47/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.23/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.40/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"103.216.50.210/32","KH","","Phnom Penh","","true","proxifly-free-proxy-list"
"45.74.31.25/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"219.65.73.81/32","IN","","Unknown","","true","proxifly-free-proxy-list"
"144.79.180.37/32","ZZ","","Unknown","","true","proxifly-free-proxy-list"
"103.4.76.237/32","ID","","Bogor","","true","proxifly-free-proxy-list"
"45.74.31.41/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"103.101.218.113/32","ID","","Kepanjen","","true","proxifly-free-proxy-list"
"45.74.31.30/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.25/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.42/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.40/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.40/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.50/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.22/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
"45.74.31.41/32","LU","","Luxembourg","","true","proxifly-free-proxy-list"
